order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_diff
DgvTsaRmVUTl,1,wallet,1,61.48,57.089999999999996
63ky5p0OERua,2,credit_card,8,1937.64,-1855.39
701sy0G7mOQ4,1,credit_card,3,48.05,102.46
zc2WqkEwtq8S,1,wallet,1,58.96,-25.58
PUH8liKD2nMy,1,credit_card,7,520.29,-483.67999999999995
3cjwQmNcyEID,1,credit_card,8,68.29,782.22
lLBlCuLkfwDu,1,credit_card,2,718.09,-169.44000000000005
yVw8kpKnf4bl,1,credit_card,10,296.53,-76.25999999999996
alOioG9itvvW,1,credit_card,2,146.58,93.30999999999997
glzxn5Tdk8dr,1,credit_card,2,197.8,351.86999999999995
1MkWBKhNk2G2,1,credit_card,9,179.68,-50.670000000000016
wdcmll8A2yGF,1,credit_card,1,116.28,-22.599999999999994
xdijSPsTAPql,1,credit_card,1,818.35,-384.12
NbQV5WtslDAS,1,credit_card,1,36.13,112.15
ITKgY0urYeu7,1,credit_card,1,18.37,68.14999999999999
8ULwfJfKC6XD,1,credit_card,1,260.64,591.7
AiP8lT0mFF7y,1,wallet,1,58.12,77.41999999999999
lqrQCkYg3Y3o,1,wallet,1,1221.39,-693.96
CA4yQTJD2eiB,1,credit_card,6,37.73,147.23
UkX9eB4Ysi2J,1,credit_card,3,171.85,-48.47
HuQIRVYlkITN,1,wallet,1,61.12,-5.259999999999998
5AsEcT7IYeA3,1,credit_card,2,315.73,361.9
Q7ASsRpNrBxk,1,credit_card,3,259.59,-202.18999999999997
Dycnfztussic,1,credit_card,3,124.89,-36.269999999999996
sOiwCjCP0BHJ,1,credit_card,1,284.06,318.88000000000005
ZcNIUEIyKw56,1,credit_card,6,44.91,461.9
w8aXNo679Adb,1,credit_card,1,135.2,316.25
0YFgarYz9KnD,1,credit_card,4,174.56,823.4200000000001
GS7TlrcV9EiI,1,credit_card,3,247.26,-106.31
41ESOI7q77l3,1,credit_card,4,311.71,-250.7
oCxakpgwrvu5,1,wallet,1,8.6,139.77
FylcoNawsxyy,1,credit_card,2,396.03,-180.05999999999995
KJxxYx3EGV4B,1,credit_card,6,129.8,131.89
mFXys1P5pvQ5,1,credit_card,1,243.33,58.43999999999997
vXElUhy375Ae,1,credit_card,10,21.31,731.47
xmcXAV3y0bzJ,1,wallet,1,484.94,-353.61
Ku21hqzA50fH,1,credit_card,2,183.43,411.34999999999997
x9dwFj4vKMRU,1,wallet,1,570.88,-422.81
XLeQfRSnRNga,1,debit_card,1,135.05,4.389999999999986
Mqoc2kiYI3XM,1,credit_card,8,2190.4,-1975.52
vqh6eg0BksBs,1,credit_card,2,39.6,1157.47
9D8fitQjsM9C,1,credit_card,10,117.41,779.23
xMn70jAErNfN,1,credit_card,1,67.12,134.10999999999999
D9mE5Q90Nf0c,1,credit_card,1,71.56,-5.530000000000001
DsABekzFQyU4,1,credit_card,1,63.6,244.88000000000002
dTAum02ChYzP,1,credit_card,4,827.0,-763.0
OM78YcahNs15,1,credit_card,4,291.28,333.93000000000006
v6e0KeIp6TR0,1,credit_card,2,68.37,248.16000000000003
xyZOTBOGYS1h,1,credit_card,3,100.75,285.66
rfB6JCOObUDp,1,credit_card,1,248.35,-140.92
HWqnn5IXITK4,1,credit_card,4,238.12,-95.5
QsnXzn81euhJ,1,credit_card,5,444.1,-228.23000000000002
exOQg7m3Sv9n,1,credit_card,2,368.29,-327.61
RJT4YsFAk3ci,1,wallet,1,1328.59,-1246.09
Ov4oeDoDBLDi,1,wallet,1,184.18,-96.73
5L43IjiSehHQ,1,credit_card,10,379.11,-81.08000000000004
bCnfj6xHCFOx,1,credit_card,8,178.21,-83.76000000000002
6umanlRafhLf,1,credit_card,10,460.18,-308.23
cENYAJaIHNla,1,wallet,1,456.55,486.46999999999997
cou5BOfG0Qsq,1,credit_card,10,130.8,-68.98000000000002
gkaWP7jDVzBF,1,credit_card,1,94.56,93.51999999999998
BCY4SRQsss8K,1,credit_card,1,238.01,-82.04999999999998
7xlSrnNUzJ7d,1,credit_card,3,68.69,38.84
R6ygz8evEigC,1,credit_card,5,386.93,-326.28000000000003
ksrTAYeFnsV1,1,credit_card,8,116.47,515.13
pOql8iFBh4Iw,1,credit_card,8,17.65,72.71000000000001
FIaJsapwoV1R,1,credit_card,2,364.51,-307.61
Vur5MhhCt0x1,1,wallet,1,480.4,-56.610000000000014
sVWyv0xiWehd,1,credit_card,1,107.01,94.29
ym7urKvj9pte,1,credit_card,10,523.8,-439.51
1qhHdCUhXB8J,1,credit_card,8,583.82,127.1099999999999
FH9eB1V2z40G,1,credit_card,2,70.33,73.39999999999999
9HXMZnutBe9j,1,credit_card,1,49.2,299.7
eu4dd2aRYj3o,1,credit_card,8,256.22,-173.82000000000002
bOKzcUZD83Dq,1,credit_card,1,211.11,0.9199999999999875
f0NtxnekM0Md,1,credit_card,3,210.91,-106.41999999999999
fbxwlTI9qHcB,1,wallet,1,9.69,170.86
VTzLEGJjpqPL,1,wallet,1,36.2,133.88
fjJY9zCsuFDi,1,credit_card,5,75.84,82.59
cDMJrGrrOoYt,1,debit_card,1,88.33,-58.16
u2LLRVu0NJ5j,1,wallet,1,309.05,-170.22
khb18hvvVBQJ,1,credit_card,4,2106.55,-1978.7400000000002
XIxJ9bWwBB9H,1,wallet,1,9.69,227.55
QV7X4FVpuyAr,1,credit_card,2,267.51,-215.63
r2pGiTPyVUb8,1,credit_card,6,432.34,-149.52999999999997
019iNT2eSEYM,1,credit_card,3,313.93,-162.25
qg4W0HLyulXG,1,wallet,1,415.43,-361.86
fmlplnDdZ8Oz,1,credit_card,6,123.54,91.51
2ey2s9qe4Wiu,1,credit_card,6,510.96,-460.5
7J51qVGXlaSG,1,credit_card,8,20.89,105.04
yHgXRJyvsYXX,1,credit_card,6,655.55,-450.72999999999996
5rg741FpkxIr,1,wallet,1,121.62,705.7399999999999
9k5vXTwWOOaC,1,credit_card,3,188.38,265.22
EfVZi44dhjyG,1,credit_card,1,1472.47,-1363.13
no1GZs08Zd41,1,credit_card,10,590.9,-412.53
QMdfpILdzGOX,1,credit_card,1,38.86,807.22
0GUEzCRZw8RQ,1,credit_card,1,39.89,74.88000000000001
Cx0IO6wIeU62,1,credit_card,3,197.45,92.66000000000003
gtrzn1LyN7dM,1,wallet,1,155.94,300.15999999999997
sV3bmdLLSYEp,1,credit_card,6,345.55,-207.48000000000002
G0fNhWSqsZb7,1,credit_card,1,379.73,130.17999999999995
WXcoK0OVv8In,1,voucher,1,468.91,-419.99
vDymA3CI1pDJ,1,credit_card,3,222.81,2021.33
KUNxbxkfA1nj,1,credit_card,8,276.58,-170.23
IHXVkQvfAsMA,1,credit_card,1,63.59,137.70999999999998
9UCJ8BRjEgot,1,credit_card,1,306.98,-121.97000000000003
Q3YibHwyBHh7,1,credit_card,6,331.96,35.670000000000016
BnY8FrzUAhTn,1,credit_card,2,4.92,164.82000000000002
Chxh5OmnkkhE,1,credit_card,1,352.16,69.01999999999998
TymnnOhZXawd,1,credit_card,2,191.77,79.86999999999998
dIsCKnUfDcpC,1,wallet,1,110.71,61.24000000000002
E3BBgIXmGWal,23,voucher,1,169.1,9.280000000000001
C5GkkTqFN4Hr,1,credit_card,1,416.48,64.66999999999996
1ZvUvh9sKC3s,1,credit_card,8,10.21,887.43
2bK5G1aq5MJc,1,credit_card,2,187.16,-36.21000000000001
IXlbB5X0g6bK,1,credit_card,1,60.99,160.57999999999998
e0k10KUl0ufv,1,credit_card,8,5.32,853.65
vPV8OMoC51eh,1,credit_card,6,557.36,-521.79
k7u4RM3C6ESy,1,credit_card,2,173.35,-106.00999999999999
DspisZtbLCH0,1,credit_card,10,80.2,19.92
h0wSbgpaRTpU,1,credit_card,3,91.14,-2.780000000000001
SzNUGbFZDxaq,1,credit_card,1,108.89,20.35000000000001
Ay4kOOtGGyYh,1,credit_card,5,75.72,213.01000000000002
1pmrI7xypD8L,1,wallet,1,1284.25,-1237.9
zSyk19rBT584,1,credit_card,2,17.65,707.62
jbaRwWAw6rZ6,1,credit_card,2,169.56,66.36000000000001
9gez7iVvh2oX,1,credit_card,8,204.22,-46.31
4XWA1rachUdJ,1,wallet,1,12.68,705.46
eyuM8iHAWRxi,1,credit_card,8,152.78,392.89
5mcR9y7YNybJ,1,credit_card,2,1020.78,-871.51
c5DmDr7kqedy,1,credit_card,1,63.41,772.29
uhB6rdTAR0wx,1,credit_card,2,54.27,42.699999999999996
4EHBweGbQglj,1,credit_card,2,137.42,286.4100000000001
pgnfFcOqhJXi,1,credit_card,1,7.19,143.34
2cpMWJDLf8YU,1,credit_card,10,199.2,311.13
khzxhBmvAaVD,1,credit_card,6,7.13,132.17000000000002
KtF2SNhs2cf4,1,credit_card,3,50.21,452.59000000000003
nMw7sLGXVk83,1,credit_card,4,50.02,-36.71
wLmSeX7aRYYJ,1,credit_card,10,174.15,-39.390000000000015
o35Byv2l3Rnw,1,credit_card,2,257.98,-192.33000000000004
CAI1SLL46Z3S,1,wallet,1,1.53,107.75
qDs2n4z4qyXF,1,credit_card,1,948.98,-708.98
JtVWrzxaXSvF,1,credit_card,2,175.99,181.63
LZdw0vc9dWg4,1,credit_card,5,13.4,413.47
O98K4xug8qJC,1,credit_card,1,133.14,-1.7099999999999795
P6EyxUbVuDxu,1,wallet,1,63.27,628.66
7TzFiThWRT3F,1,wallet,1,180.08,355.68999999999994
IrjuTSdjvAC0,2,credit_card,3,69.58,410.93
u8Vs4HbfsBsU,1,credit_card,2,622.64,-188.49
9D4Zsr6cbIeF,1,credit_card,10,18.38,448.63
IlaRuhBcYyUK,1,credit_card,1,449.29,383.0399999999999
y65ykimdAgTa,1,wallet,1,35.77,803.6800000000001
2piKXUH7jRJr,1,wallet,1,222.67,-80.42999999999998
Br3BxsV4ddNl,1,wallet,1,163.65,393.5200000000001
0rRPuLQbEGKO,1,credit_card,1,44.59,962.49
ZXMc7s24B1Ju,1,wallet,1,348.78,703.96
C8CLWr03d0Zs,1,credit_card,1,467.24,-303.68
ftwEOwGaPnU7,1,debit_card,1,295.7,117.75
msfBKI1i1qIy,1,credit_card,8,88.03,235.85999999999999
Z2e0SmF3ahfn,1,credit_card,4,371.13,26.460000000000036
U70FtfI99YUe,1,wallet,1,9.52,402.31
AstXHRBYewOu,1,debit_card,1,817.15,-416.14
kLIebBiLEUNc,1,wallet,1,1427.04,474.4200000000001
9iYWG3mFM2N3,11,voucher,1,193.17,-128.07
Df8FWpOGyLxV,1,wallet,1,273.2,-56.43000000000001
KbYWBhtuLZdQ,1,credit_card,1,34.96,106.34
Aw2Z8BvP28ns,1,credit_card,1,764.92,-457.10999999999996
lyJAZOUEuqC8,1,credit_card,8,147.56,24.120000000000005
LoOJhQXJfkbg,1,credit_card,1,4.39,82.74
EXRcqhCEbk2u,1,credit_card,1,126.63,346.19
Uhj5QQRSGI2V,1,credit_card,2,411.6,-71.27000000000004
M2mNnJ1YbWwa,1,credit_card,1,434.76,-234.35
R3nR7MAIFJp8,1,credit_card,2,11.82,768.8199999999999
KTnCUKzElL2h,1,credit_card,10,37.66,688.24
QgXLbqtRIYJc,1,credit_card,1,69.59,222.34
ct5kDFx3lQwo,1,credit_card,7,395.8,-264.70000000000005
iS3MCokjSdae,1,wallet,1,163.35,92.94000000000003
0LHWQwuXbRXM,1,credit_card,1,118.25,36.359999999999985
7Wp9ZHNwKOcs,1,credit_card,3,48.21,190.77
VrZquU1IPXyA,1,credit_card,1,18.23,814.05
LKXwv3Th5J7R,1,wallet,1,20.83,67.87
WeNRCvq1T7vL,1,wallet,1,50.69,58.59
ExFC9Tp3wrVv,1,credit_card,4,40.64,12.29
jOjAlaMd4Bxa,1,credit_card,2,82.31,221.51
U825liYb4bEP,1,credit_card,6,639.43,988.2300000000001
e9m4BNOomAdS,1,credit_card,1,81.53,21.040000000000006
bsmzn44t3VC8,1,credit_card,4,71.58,210.21000000000004
TB8dn1RMb1Iu,1,credit_card,1,468.25,-68.64999999999998
7ci7P8HvMMs7,1,wallet,1,334.45,-213.42
uJavi09HBk2M,1,credit_card,1,129.18,-37.08000000000001
n6dwwBlgVTuA,1,wallet,1,38.65,105.94999999999999
yfclthifmTs0,1,credit_card,2,262.42,-159.22000000000003
0oHwt9b30CGn,1,debit_card,1,118.96,103.36
1tkPSB2tm3t2,1,credit_card,10,232.22,-90.43
oopvBupCO1Le,1,credit_card,2,131.23,329.1
4VJ7J1V9dr24,1,credit_card,4,205.51,-140.32
Zew6B3QoUfi9,1,credit_card,8,139.58,-19.66000000000001
ckXdHlUPbzjN,1,credit_card,3,1511.86,-1358.33
UqJUVQfXvMIC,1,credit_card,5,128.35,-8.480000000000004
iqU2tyMIOyi9,1,wallet,1,122.83,262.2
DmHPGG2KKJIt,1,credit_card,2,401.19,19.170000000000016
8XDAlb8IQfhD,1,credit_card,6,115.39,220.21000000000004
uLRXIHs701fv,1,credit_card,1,126.07,-23.819999999999993
LdTyR77hBNGz,2,voucher,1,381.0,-243.06
d8M30xNSzJX9,1,credit_card,4,162.55,-4.920000000000016
M3YhJss5VxJA,1,wallet,1,254.02,1996.52
nVOd8unSYt5x,1,credit_card,8,101.48,407.87
qF714o5ei2QA,1,credit_card,1,53.22,22.010000000000005
gt6vQRWQPSQr,1,wallet,1,285.91,-166.04000000000002
IGmh8Iw19DCw,1,wallet,1,179.76,509.57000000000005
X8UCCPb5ygTK,1,credit_card,10,21.27,601.02
jtZvMYq9xR0Z,1,wallet,1,256.14,-174.5
TbUAeZfOAezJ,1,credit_card,12,157.97,290.54999999999995
OxOrS3XGMQnf,1,voucher,1,157.77,464.97
rBz0njcMajiT,1,wallet,1,53.16,130.96
sRSlDVv6OJ0n,1,credit_card,7,191.19,283.81
HrlLFWB2kEfd,1,wallet,1,53.22,22.010000000000005
4SLycZ3VQEMO,1,wallet,1,286.42,463.1599999999999
i8oM1FedPD2K,1,credit_card,8,84.41,-43.559999999999995
fjsJK8u5ITRy,1,credit_card,2,63.79,941.2800000000001
wj8nQ2Fzid5y,1,credit_card,5,126.9,433.37
bJE8PIho24gk,1,credit_card,3,161.39,1056.0300000000002
I4xScLeSHP4Y,1,wallet,1,78.95,52.85000000000001
QV5kaobvmqtR,1,wallet,1,168.75,-119.34
9OBFk3mQyTnP,1,credit_card,4,18.67,78.76
6p2Di1yaKWWr,1,credit_card,3,43.98,-4.57
sfxlElxBrIH3,1,credit_card,3,483.09,-327.71
iqs3OdZOhePp,1,credit_card,3,278.46,701.28
V747bx9caKcn,1,credit_card,6,83.41,51.46000000000001
sv0oMoOhOnqW,1,credit_card,4,29.9,11.43
Ri4D5Pd1fWXz,1,credit_card,8,627.24,-241.59000000000003
62p8KGgEJKqx,1,wallet,1,497.26,-445.27
Br6VatR1BG0y,1,wallet,1,244.85,-79.49000000000001
qg8KhWZF3z5A,1,credit_card,1,418.42,-156.95
4p5h8fbioJIX,1,credit_card,1,64.71,53.38000000000001
oTo9v1g6qCDt,1,credit_card,1,161.25,-60.019999999999996
sCyPllk1ZpBM,1,wallet,1,94.97,245.08
KDzHSkuInYO3,1,credit_card,8,19.57,38.29
kA0HnPtLmhDF,1,wallet,1,191.12,-0.9399999999999977
Ud4afhCnYRrp,2,voucher,1,268.98,238.90999999999997
mGyQLBRDCLPp,1,credit_card,1,162.57,129.27000000000004
T9GwXy4K63al,1,credit_card,6,108.53,6.819999999999993
GfUtNjRsJtQV,1,credit_card,1,181.55,-146.77
mB7BTGVlOrJ7,1,wallet,1,475.84,-352.42999999999995
2YyOuESxNr2G,1,wallet,1,146.54,76.05000000000001
L9SdJmy8vizU,1,credit_card,8,117.14,-58.64
RfGwcLkX4twh,1,credit_card,2,87.21,105.79
InJp9j3p3UfK,1,credit_card,4,464.89,-389.08
4Vil4wCz3hL3,1,credit_card,2,319.14,-23.579999999999984
erR2l1480HBU,1,credit_card,5,352.25,-78.38
vlgL7SEYdAGJ,1,credit_card,1,400.9,-315.4
kMmZqP3SMUrl,1,credit_card,1,1372.22,-1180.91
A5QOUnqpIPNA,1,credit_card,1,1891.07,-1754.3999999999999
8MVjxBFCkjl8,1,credit_card,5,174.84,-13.26000000000002
BfEerzMxBUsM,1,credit_card,1,229.99,495.90999999999997
7Mnj5LFCXUjy,1,credit_card,2,9.42,34.3
qCC3RaKYxYBW,1,credit_card,4,71.13,0.38000000000000966
rfUXOUKCptwI,1,credit_card,1,159.42,534.89
LKRP1jbPUX9u,1,credit_card,1,14.88,63.68
R6up2KYJbADG,6,voucher,1,335.8,291.83
Vkd83aJPKBK4,1,credit_card,3,329.76,-255.22
gk6zgfzGqRTq,1,credit_card,10,414.99,162.26999999999998
MfNVtDX1b0u6,1,credit_card,7,247.99,41.48000000000002
qf88tnNyUpRx,1,debit_card,1,75.58,92.26
KPJNHedkLc39,1,credit_card,3,339.49,-230.60000000000002
LqSXGf20AV6o,1,credit_card,7,2333.97,-1797.04
Y1qg1pjHkLox,1,wallet,1,294.76,-164.29999999999998
ZzXFOWbjmFzr,1,credit_card,1,132.23,-11.959999999999994
1YrkKeHcafj6,1,wallet,1,196.9,1972.08
GTtRiJLayjkE,1,credit_card,1,38.65,105.94999999999999
bIDNyw5PjxVw,1,credit_card,1,253.09,-204.12
52d7sTJogAGS,1,wallet,1,301.8,-153.07
RuC6cSsNwGSD,1,credit_card,1,173.28,522.27
Oq5uLT3bDtK7,1,credit_card,1,82.53,84.88999999999999
LoBAXtMOqI3V,1,credit_card,8,326.09,-139.53999999999996
Gl8G0YaaKbCH,1,credit_card,6,279.86,-130.33
wjBw461L0dNm,1,credit_card,1,818.35,-563.48
cUIMdjXkl46l,1,wallet,1,126.72,-36.28
Hg69RiAHsqSy,1,credit_card,4,75.06,5.260000000000005
vICQ6xAkBQJv,1,credit_card,6,621.29,-428.40999999999997
eOsGCznIAUFY,1,wallet,1,90.69,-6.240000000000009
rT0GUnmfrp3g,1,credit_card,5,123.97,699.1099999999999
PneId89pjlVF,1,wallet,1,321.74,1961.9199999999998
xkUyzx2wFjwf,1,voucher,1,406.58,-177.46999999999997
1MbJ62rztvdE,1,wallet,1,250.01,-122.24999999999999
3P6YchQzgDtd,1,credit_card,5,305.41,154.02999999999997
PtP1KKpGs0Kk,1,credit_card,3,131.72,-34.92
dsTjTURw2Ngg,1,wallet,1,404.44,-270.78999999999996
7KQLNjjjuVzS,1,credit_card,1,379.08,-337.94
PPQrKXZMlZ05,1,credit_card,1,89.77,-43.05
SnbhVttnpE27,1,credit_card,6,88.05,128.21999999999997
WMPT0F2OZ6fm,1,credit_card,3,95.97,81.44
k3Rsr6bYVhuG,2,voucher,1,84.86,-44.29
KcbjEZhinCC7,1,wallet,1,340.02,-195.02999999999997
CBikI5R5D3Es,1,wallet,1,661.76,-541.43
4XD3XsJnUFnM,1,credit_card,4,239.83,-8.150000000000006
u1UimlZOy7jQ,1,credit_card,3,617.85,-127.69000000000005
FSFm6KXHD7tM,1,wallet,1,413.15,-28.769999999999982
UFRdVMOcc2Yp,1,credit_card,1,303.99,484.94000000000005
XFauDZBeZeg0,1,credit_card,3,1803.24,-1728.63
aDM4talQ6brh,1,debit_card,1,312.82,395.68
dfQYczlyMHB5,2,voucher,1,594.4,-411.24
G1Veq2fc0vSS,1,credit_card,2,138.03,20.919999999999987
3kQCq4lbaOK9,1,credit_card,10,83.8,95.49
ePg7LyHwKeoQ,1,wallet,1,839.49,-773.06
iE895OwyUliJ,1,credit_card,2,41.93,170.91
XyAVofPUCM13,1,credit_card,3,321.2,-170.39999999999998
ItcROAatm9qV,1,credit_card,1,219.43,-46.05000000000001
fRH6hWQCFJfA,1,credit_card,1,213.11,-91.24000000000001
s5dVUH58uNDY,1,credit_card,5,608.28,-436.56999999999994
1SVobHiDbyFI,1,credit_card,2,193.53,103.95000000000002
A9u8teMLfnqy,1,credit_card,10,44.3,2173.79
uysl2pJLafck,1,credit_card,5,463.54,-222.0
cJoBPLziXZ94,1,credit_card,1,188.99,730.9399999999999
nsRsjGdzOLd3,1,credit_card,4,83.4,-60.60000000000001
atZxU3EM6CCK,1,wallet,1,213.66,-169.29
fLr3kTLQXnYs,1,wallet,1,580.44,299.6199999999999
vectKPK0a1hr,1,credit_card,5,376.51,-168.27999999999997
oQE3KyRMx2HC,1,credit_card,3,125.27,324.36
DdDQ4Z1ZAKjs,1,credit_card,5,1323.3,-1125.12
cCTU4XdvZaRb,1,credit_card,2,1381.83,-901.5799999999999
ruxxllsQZysS,2,credit_card,3,448.32,-14.71999999999997
QynCMMXbz6Hj,1,wallet,1,79.93,130.05
y76jGUuZwUAM,1,credit_card,4,37.46,43.99999999999999
pFdbUShXs2Ru,1,wallet,1,279.4,-255.96999999999997
QguN9xvRHNTs,1,credit_card,1,133.84,350.52
q7ci0LjrVpG4,1,voucher,1,473.84,-296.03
6eU5aCClumyJ,1,credit_card,1,177.51,-60.29999999999998
uO3CqIrk9TA5,1,credit_card,9,53.98,8.07
8SQ9FwzB6DxZ,2,credit_card,5,1226.18,-1153.53
BLMPmwddUi7z,1,credit_card,5,721.74,-301.64000000000004
MrVatiqJ3i95,1,credit_card,2,32.17,158.75
a4yTP98EEB7h,1,credit_card,8,814.6,-254.89
9HPip5W0tprn,1,credit_card,1,20.84,203.49
ZI2xJ8n8X7SW,1,credit_card,1,30.43,131.45
uyXE59FQ1H0Q,1,wallet,1,1.83,261.15000000000003
myHhbcDMUjbh,1,credit_card,7,268.29,253.94
F6B9YxwbxxjE,1,credit_card,2,101.94,-2.1599999999999966
aFnXzRv4Wn2M,1,credit_card,3,200.04,-60.71999999999997
IRNEiBQEewT3,1,credit_card,3,83.93,-23.820000000000007
ZMIMxYQjyNbO,1,wallet,1,118.7,522.98
O6WES780bIsr,1,credit_card,1,359.56,-297.14
lsHhBn5cxGQe,1,credit_card,1,178.11,82.05000000000001
yweE4tuiUKaE,1,credit_card,1,104.36,1562.1100000000001
L24yFIarqeif,1,credit_card,5,170.33,-59.81000000000002
CIgP38RLs2dk,1,credit_card,5,29.68,178.87
lhKveWr1XioH,1,credit_card,3,259.87,-20.01000000000002
J6Ad7eJtZJBK,1,wallet,1,77.55,32.16000000000001
K30WhIAThU7e,1,credit_card,10,157.97,-100.41
bipkyXhrCRU3,1,credit_card,6,56.78,64.30999999999999
tOfbzStkzwCP,1,credit_card,5,71.59,34.30999999999999
kLHnQGaCYQ0D,1,credit_card,2,596.56,-180.03999999999996
erCvArKuXP7y,1,credit_card,1,46.31,412.02000000000004
DjV3bpGZho0O,1,credit_card,1,8.96,49.89000000000001
9kZ7jlj2wuDl,1,credit_card,1,8.53,952.61
KuZLJ1AaqI9q,1,wallet,1,842.96,-824.0400000000001
yoTXBZ4nPUOg,1,credit_card,10,680.82,-526.6500000000001
uYLL1QRTJKQC,1,credit_card,6,8.03,66.38999999999999
GHC60lkfmfzc,1,credit_card,10,473.1,-290.03000000000003
H8ZDEOpg7Faf,1,credit_card,1,173.66,403.44000000000005
AWFieec5EhXd,1,voucher,1,130.01,232.34000000000003
rIDYB6lCDTR9,1,credit_card,1,129.98,-5.069999999999993
dZGNHioFdcer,1,credit_card,10,74.62,200.81
7uyJMH917bwZ,1,credit_card,3,257.56,-119.03
l7rzx6VFkjNT,1,credit_card,8,167.4,-43.07000000000001
qKs9bwrzCJCx,1,credit_card,10,277.7,1102.4199999999998
nFXS3pQ4TBIf,1,credit_card,3,237.91,-67.70000000000002
QAnafTMO59m6,1,credit_card,5,221.44,-139.49
EUpbLBAHatd1,1,credit_card,2,368.56,554.8299999999999
GP5cstPcLLQj,1,credit_card,4,41.86,380.52
ozguHw2xMsrf,1,credit_card,6,246.5,693.5600000000001
w1DCnkttwIe6,1,wallet,1,248.94,-162.49
TyY6P7qtW1Yu,1,credit_card,2,5.78,688.97
SM4Cj1CZZLkj,1,credit_card,6,447.24,-366.64
ybF89OMhc7TN,1,credit_card,1,452.1,284.03999999999996
DURQJMJAFgec,1,credit_card,2,316.01,-114.07
yQNvu0LsC0zi,1,credit_card,2,71.2,79.61
i4uH4OVqBIdm,5,voucher,1,163.33,-46.35000000000002
Ae4FmV54RaBv,1,credit_card,3,74.29,474.35999999999996
ua86X6jeWF48,1,credit_card,1,142.49,45.16
BmsSgvYugTcn,2,voucher,1,67.78,7.450000000000003
K9wZS26hYDi6,1,credit_card,1,351.69,-74.43
dzYh8QrrtxmN,2,voucher,1,48.78,473.24
jF9xQGkZI7AC,1,wallet,1,230.9,10.869999999999976
XCcz3HxevFiN,1,credit_card,3,334.31,382.95
0qj71VZeqhOO,1,wallet,1,276.65,-234.38
efyq0yLeQE1m,1,wallet,1,178.35,45.31
fgEO0J0acDhb,1,wallet,1,311.33,-109.74999999999997
BDLXyxkpxOeN,1,credit_card,4,61.76,135.93
4DCZ5L73MMIj,1,credit_card,1,112.06,244.51
wb8m3XMuIHxk,1,credit_card,1,436.21,-366.02
enWiHbOnJDKY,1,credit_card,1,147.14,-80.40999999999998
RQ6qEjoCbLlB,1,credit_card,10,293.89,-41.29999999999998
AUnUliUP4CbG,1,credit_card,10,65.93,136.51
QlfYA7XhGQM4,1,credit_card,1,2324.99,-2037.4199999999998
ZRbZ7T0cd7v2,1,credit_card,2,75.03,-31.450000000000003
DaBl0qQpdhDH,1,credit_card,3,204.1,-157.1
6F0kHSR4ku4P,1,credit_card,2,9.96,985.8399999999999
ls1WaMbwX29k,1,wallet,1,8.52,312.93
ZWeLPLWjCN0G,1,wallet,1,2.11,75.99
lMNtLm2TqkWz,1,credit_card,3,173.28,-118.84
Z59NsR2g4TXC,1,credit_card,3,238.12,-95.5
tXXBz6Lyj1p6,1,credit_card,2,372.42,-211.95000000000002
bV1yC46PogzL,1,wallet,1,152.44,712.0999999999999
w90g2o1VWeVs,1,credit_card,1,424.04,-408.72
KCqost0jS04g,1,credit_card,5,175.75,823.35
GceioGAwPtfa,1,credit_card,1,74.51,-5.670000000000002
vNP260JjlgsB,1,credit_card,2,225.04,616.3100000000001
JuxPt3nOB4rA,1,credit_card,3,115.84,99.71000000000001
5ZCKrrJbv8iY,1,credit_card,5,389.12,-247.9
dhToxbmO2mgK,1,wallet,1,485.51,-343.58
jvsUaBWVyOha,1,credit_card,10,74.6,-21.64999999999999
qGZePwmIBBtN,1,credit_card,1,214.16,-77.21000000000001
919ggAMoZv9E,1,credit_card,4,1077.41,-189.61000000000013
GiYSLpL1SNrl,1,credit_card,24,2.51,91.79
seFGrql71OoU,1,credit_card,3,497.47,-379.11
8c1YjufKGTpK,1,credit_card,1,271.29,89.09999999999997
1WL4V8KeIDHN,1,credit_card,3,676.84,-81.51999999999998
aQGzgNf1d92B,1,wallet,1,135.53,302.97
hE1yX4MhLL0L,1,credit_card,1,189.25,-83.42
Bk0dffIbfChq,1,credit_card,1,96.08,105.24999999999999
JUou1ZKvsYh7,1,credit_card,5,210.86,-42.5
VWs6b2EAZOl9,1,credit_card,10,211.93,132.62
mMzrAIDmgpqp,1,credit_card,1,294.3,-79.75
BtHG80kokXbi,1,wallet,1,135.13,58.06999999999999
zYcXmHD6G5cr,1,credit_card,4,22.41,187.75
NOwU6BgabXFN,1,credit_card,10,262.12,-90.03
cdMNdLFwWlDP,1,credit_card,1,1016.06,-858.6999999999999
pXA7Bop1s6sO,1,wallet,1,163.03,169.9
kND6TmRqIdtQ,1,credit_card,2,76.0,-4.260000000000005
oeKMcBjaxdLY,1,wallet,1,78.95,52.85000000000001
frzvwDN5YkIj,1,credit_card,1,259.12,155.60000000000002
nAutPRYVGkK5,1,credit_card,2,221.08,6.039999999999992
QwOTVMhTgf9n,1,credit_card,1,79.05,-9.299999999999997
iNO8xgpQ9pHz,1,credit_card,1,665.87,72.88999999999999
glIYCfUUh4jz,1,credit_card,5,328.72,-207.22000000000003
sQje7H2R83c8,1,credit_card,1,1710.18,-162.6300000000001
