product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,weight_volume_ratio
3FAOpWw8lQRG,sports_leisure,400.0,70.0,10.0,20.0,14000.0,0.02857142857142857
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0,2926.0,0.07074504442925496
Al1GHLV4kkHl,toys,800.0,39.0,12.0,17.0,7956.0,0.10055304172951232
5VAqP83HaX5S,telephony,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
11o3x3quwlxA,toys,2300.0,98.0,12.0,20.0,23520.0,0.0977891156462585
TAlgqaCYmIfH,home_construction,1050.0,16.0,20.0,16.0,5120.0,0.205078125
kqxklO6gqERR,toys,14300.0,45.0,15.0,35.0,23625.0,0.6052910052910053
MUrEW9uOnc0R,toys,6900.0,74.0,13.0,52.0,50024.0,0.13793379177994564
cjZ4OtQAYbu8,toys,650.0,20.0,8.0,14.0,2240.0,0.29017857142857145
FNKIqU40hVPa,sports_leisure,900.0,50.0,6.0,20.0,6000.0,0.15
6zUARqcDy3iI,toys,11500.0,20.0,50.0,28.0,28000.0,0.4107142857142857
GEteoECKnq9S,toys,575.0,26.0,20.0,32.0,16640.0,0.034555288461538464
cajdwKq3aeGD,toys,1300.0,30.0,40.0,30.0,36000.0,0.03611111111111111
ffBrVvV1xRMY,housewares,6100.0,20.0,30.0,15.0,9000.0,0.6777777777777778
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0,0.17333333333333334
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0,21200.0,0.08608490566037735
QfIlk7LWi2Lx,toys,7800.0,18.0,18.0,18.0,5832.0,1.337448559670782
8Jj1iuFC4uzV,toys,900.0,25.0,25.0,25.0,15625.0,0.0576
veULCrfJEcMn,toys,400.0,18.0,12.0,15.0,3240.0,0.12345679012345678
p4OJVkjqLIYy,toys,1000.0,20.0,12.0,21.0,5040.0,0.1984126984126984
YK9vqq5pdJfX,toys,4050.0,22.0,37.0,37.0,30118.0,0.13447108041702635
IzIflSQvLmzI,toys,900.0,32.0,17.0,25.0,13600.0,0.0661764705882353
Gb2HIDesY0ab,toys,825.0,60.0,8.0,33.0,15840.0,0.052083333333333336
AbOCavZAHlDU,toys,1100.0,36.0,20.0,20.0,14400.0,0.0763888888888889
iLdb3g2peSd6,toys,400.0,30.0,15.0,15.0,6750.0,0.05925925925925926
ipYJ5d8d5OHW,toys,300.0,16.0,10.0,16.0,2560.0,0.1171875
8J8YIZXGpQkN,toys,5700.0,42.0,21.0,36.0,31752.0,0.17951625094482238
XVIu4wrydalt,toys,1500.0,16.0,8.0,16.0,2048.0,0.732421875
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0,2992.0,0.13368983957219252
sqPeHmTzzTXv,toys,600.0,30.0,12.0,12.0,4320.0,0.1388888888888889
GwAtwuLm3m5l,toys,450.0,40.0,4.0,30.0,4800.0,0.09375
71NSrL41eqam,toys,1350.0,45.0,10.0,55.0,24750.0,0.05454545454545454
yRrKrWyMF6HD,toys,525.0,25.0,10.0,35.0,8750.0,0.06
Clpt9JGtOL7P,toys,975.0,37.0,31.0,17.0,19499.0,0.05000256423406328
UCaDMBHd1vuf,toys,2800.0,40.0,8.0,40.0,12800.0,0.21875
ICb4opztefdl,toys,1250.0,49.0,10.0,34.0,16660.0,0.07503001200480192
w47Os1mXLhR7,toys,1200.0,28.0,5.0,18.0,2520.0,0.47619047619047616
bIEg5jBI5qCt,office_furniture,16133.0,63.0,59.0,25.0,92925.0,0.17361312886736616
4mMPfzYGac14,toys,300.0,35.0,5.0,25.0,4375.0,0.06857142857142857
K35ErlmYxmP3,toys,150.0,17.0,8.0,14.0,1904.0,0.07878151260504201
Kxzm6htBni1h,electronics,600.0,16.0,11.0,11.0,1936.0,0.30991735537190085
LqNug3U6tUf0,toys,1310.0,60.0,12.0,24.0,17280.0,0.07581018518518519
o1t7qs5Pvp0r,toys,100.0,25.0,7.0,16.0,2800.0,0.03571428571428571
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0,19800.0,0.07828282828282829
5ppYQQO7KZYt,toys,125.0,16.0,12.0,14.0,2688.0,0.04650297619047619
AwMrMN70PjWi,toys,1900.0,105.0,15.0,15.0,23625.0,0.08042328042328042
MrDnVpqFoLqT,toys,1850.0,45.0,12.0,45.0,24300.0,0.07613168724279835
mUzVm5ukrxKM,auto,5950.0,65.0,11.0,65.0,46475.0,0.12802582033351265
1XrebgSC6x8K,toys,16750.0,63.0,58.0,26.0,95004.0,0.17630836596353838
p7NpuOoJ7D0U,furniture_decor,650.0,25.0,25.0,25.0,15625.0,0.0416
CDuJDwStnGwQ,toys,1700.0,20.0,24.0,30.0,14400.0,0.11805555555555555
EJC58vmKh0JZ,toys,1100.0,30.0,20.0,20.0,12000.0,0.09166666666666666
ad8n5dIJySPi,toys,650.0,16.0,10.0,16.0,2560.0,0.25390625
DuOTQpA1e2b4,bed_bath_table,2250.0,42.0,16.0,36.0,24192.0,0.09300595238095238
gbZKFYX43Vp2,toys,2467.0,38.0,15.0,24.0,13680.0,0.18033625730994152
ePkdyik8Yarq,toys,3950.0,43.0,15.0,32.0,20640.0,0.19137596899224807
ilsWDSWmR8dX,bed_bath_table,1100.0,50.0,12.0,12.0,7200.0,0.1527777777777778
ZWc6ka4ieCQO,furniture_decor,500.0,68.0,8.0,13.0,7072.0,0.07070135746606335
Kng7s6klzhxE,toys,450.0,17.0,8.0,12.0,1632.0,0.2757352941176471
NDXr9BpDHzF7,office_furniture,11880.0,50.0,60.0,27.0,81000.0,0.14666666666666667
RVYXL9B514r5,housewares,1050.0,30.0,30.0,30.0,27000.0,0.03888888888888889
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0,3458.0,0.09282822440717177
IkgGn9HxKC7r,toys,550.0,21.0,12.0,20.0,5040.0,0.10912698412698413
cknJxv19AtA0,toys,300.0,16.0,8.0,11.0,1408.0,0.21306818181818182
rouH1tejy3SO,toys,1600.0,20.0,60.0,20.0,24000.0,0.06666666666666667
hLYCVUs0gvdF,toys,900.0,33.0,9.0,38.0,11286.0,0.07974481658692185
TVqNHUbZ8q20,toys,1300.0,25.0,25.0,35.0,21875.0,0.05942857142857143
uYZs9sSZLjJQ,toys,200.0,16.0,2.0,11.0,352.0,0.5681818181818182
3B3FUMowpX3E,toys,1000.0,40.0,40.0,30.0,48000.0,0.020833333333333332
RZW9SelPr7Vv,toys,200.0,20.0,10.0,15.0,3000.0,0.06666666666666667
xdwAamTOt3Ba,toys,4300.0,50.0,20.0,20.0,20000.0,0.215
3yk93DQoQpk3,toys,5000.0,40.0,10.0,40.0,16000.0,0.3125
hvWKcEV124VX,toys,15600.0,35.0,46.0,35.0,56350.0,0.27684117125110913
woP5cZBmcBcI,toys,9800.0,65.0,20.0,45.0,58500.0,0.1675213675213675
cBzyfbJ9o2Ly,housewares,800.0,16.0,11.0,18.0,3168.0,0.25252525252525254
qilDjbibfweR,toys,300.0,16.0,2.0,20.0,640.0,0.46875
bJlrTdzo7s1f,toys,27000.0,105.0,18.0,35.0,66150.0,0.40816326530612246
MXIDpBL8zOVA,toys,1350.0,27.0,9.0,18.0,4374.0,0.30864197530864196
Tu1BFgu9GnLO,bed_bath_table,1500.0,40.0,15.0,32.0,19200.0,0.078125
WVIqmO1Zpio7,auto,16900.0,40.0,30.0,30.0,36000.0,0.46944444444444444
eESFuzoBJg5E,toys,117.0,18.0,6.0,12.0,1296.0,0.09027777777777778
V2XI2qJlQyVA,industry_commerce_and_business,7225.0,16.0,103.0,25.0,41200.0,0.17536407766990292
PaQRmMWcVBvM,toys,1400.0,27.0,10.0,17.0,4590.0,0.30501089324618735
vZUdZ9QVR7iX,bed_bath_table,550.0,16.0,10.0,16.0,2560.0,0.21484375
GA7VKY55Ve1s,toys,4850.0,30.0,30.0,20.0,18000.0,0.26944444444444443
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0,2964.0,0.11808367071524967
IAwyJkryRk4R,toys,450.0,16.0,10.0,16.0,2560.0,0.17578125
04VarFqFDG4N,market_place,250.0,18.0,8.0,18.0,2592.0,0.09645061728395062
vj1Q9kGjOug5,food_drink,200.0,20.0,12.0,15.0,3600.0,0.05555555555555555
xhOdqDhuh9C3,baby,300.0,42.0,25.0,15.0,15750.0,0.01904761904761905
ERHVaJoeGFkF,market_place,1300.0,33.0,6.0,22.0,4356.0,0.29843893480257117
PkSSEEVEqflZ,toys,400.0,20.0,15.0,15.0,4500.0,0.08888888888888889
GVFABs8jv3Op,toys,3700.0,20.0,38.0,58.0,44080.0,0.08393829401088929
eusdPgZ9vfNN,toys,150.0,16.0,5.0,20.0,1600.0,0.09375
C5mBfEmBowsz,toys,1250.0,26.0,20.0,15.0,7800.0,0.16025641025641027
CpPR0u9UXipe,computers_accessories,300.0,16.0,8.0,12.0,1536.0,0.1953125
E2GmxGWbzEND,toys,900.0,25.0,9.0,23.0,5175.0,0.17391304347826086
KWxRrLF3hWjp,toys,350.0,19.0,11.0,15.0,3135.0,0.11164274322169059
p189n8MsUQag,office_furniture,16800.0,63.0,58.0,24.0,87696.0,0.19157088122605365
ZERA6htQikNZ,toys,4350.0,18.0,33.0,39.0,23166.0,0.18777518777518779
cKboTGrWp54z,toys,2600.0,17.0,17.0,60.0,17340.0,0.14994232987312572
FBEbDE6iSj8Z,computers_accessories,140.0,22.0,14.0,14.0,4312.0,0.032467532467532464
xUOtXet8knB9,toys,300.0,20.0,12.0,25.0,6000.0,0.05
swA5UXSnK1rs,toys,617.0,26.0,14.0,18.0,6552.0,0.09416971916971917
tM47X5ddUK0O,toys,150.0,24.0,4.0,14.0,1344.0,0.11160714285714286
pTzXgfNgSpW7,toys,150.0,23.0,8.0,12.0,2208.0,0.06793478260869565
UGODVHG54iV2,toys,1100.0,22.0,27.0,22.0,13068.0,0.08417508417508418
jsE2P6T5PdVN,drinks,325.0,17.0,14.0,14.0,3332.0,0.0975390156062425
SrfaFCawoWPe,toys,4550.0,30.0,10.0,17.0,5100.0,0.8921568627450981
YXLgnSbcUlKN,toys,200.0,16.0,2.0,20.0,640.0,0.3125
AzF5SLbUbKWt,toys,700.0,100.0,5.0,20.0,10000.0,0.07
e8ZqaQoymPcf,toys,5200.0,37.0,20.0,34.0,25160.0,0.2066772655007949
c6DXFRSnX6ho,toys,750.0,35.0,20.0,20.0,14000.0,0.05357142857142857
HVb0WK2Cg43g,toys,4450.0,16.0,29.0,23.0,10672.0,0.4169790104947526
dw3iuqdKzB2C,toys,100.0,25.0,4.0,15.0,1500.0,0.06666666666666667
66FfkbqT7EaT,toys,6400.0,30.0,30.0,30.0,27000.0,0.23703703703703705
nRCGSNEb4RUm,bed_bath_table,1100.0,50.0,12.0,12.0,7200.0,0.1527777777777778
t04zRrtBcmWM,office_furniture,13475.0,53.0,65.0,32.0,110240.0,0.1222333091436865
JILBeNEN25Sg,sports_leisure,3675.0,38.0,29.0,28.0,30856.0,0.1191016333938294
B6iPUeo0Hmep,toys,300.0,40.0,10.0,25.0,10000.0,0.03
o0wzlENKuuPY,toys,600.0,17.0,17.0,17.0,4913.0,0.12212497455729697
efmiIxk5GW9E,toys,1550.0,38.0,10.0,38.0,14440.0,0.10734072022160665
vaQjTEBWaASb,toys,150.0,21.0,9.0,14.0,2646.0,0.05668934240362812
UDxk0BKLGdWP,toys,150.0,16.0,6.0,11.0,1056.0,0.14204545454545456
n0I7r2n61EVM,housewares,600.0,16.0,25.0,11.0,4400.0,0.13636363636363635
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0,0.050505050505050504
KKOfV8j7dYHx,toys,617.0,17.0,14.0,15.0,3570.0,0.17282913165266106
0soM9tOoCXa3,toys,600.0,17.0,7.0,12.0,1428.0,0.42016806722689076
gZdw4XlyMmXn,toys,333.0,17.0,16.0,16.0,4352.0,0.07651654411764706
FOdgABJRGXrS,toys,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
8czc6uIc81lJ,toys,200.0,18.0,7.0,12.0,1512.0,0.13227513227513227
tIPO7bHrwS7c,toys,1850.0,34.0,5.0,34.0,5780.0,0.32006920415224915
aQSj5wMRLJyB,sports_leisure,3650.0,60.0,15.0,15.0,13500.0,0.27037037037037037
9p1qIJDPo06E,bed_bath_table,400.0,26.0,18.0,23.0,10764.0,0.03716090672612412
T0Agezy7GbkA,toys,1050.0,35.0,18.0,35.0,22050.0,0.047619047619047616
HcxzVO7t4pPL,telephony,325.0,40.0,10.0,11.0,4400.0,0.07386363636363637
GqH7DZZi37vM,toys,250.0,16.0,16.0,16.0,4096.0,0.06103515625
ptNrqD6lH94n,toys,200.0,35.0,2.0,25.0,1750.0,0.11428571428571428
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0,1904.0,0.07878151260504201
fcdGCqtOAdKv,housewares,727.0,21.0,19.0,22.0,8778.0,0.08282068808384598
1Ds2HvWxpkv9,toys,50.0,16.0,16.0,17.0,4352.0,0.011488970588235295
C4MNIZebz8wg,toys,1582.0,31.0,31.0,35.0,33635.0,0.04703433922996878
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0,8151.0,0.0736105999263894
6wkAkiVNcu3J,toys,2800.0,43.0,5.0,30.0,6450.0,0.43410852713178294
XGtPb2KqluuP,toys,500.0,23.0,16.0,18.0,6624.0,0.07548309178743962
drQODUvqXLjk,toys,547.0,22.0,13.0,21.0,6006.0,0.09107559107559107
XQnvUd50SsJQ,watches_gifts,50.0,16.0,8.0,16.0,2048.0,0.0244140625
d4lgTZMuo2nN,toys,450.0,16.0,15.0,11.0,2640.0,0.17045454545454544
nly1WtjMl4ys,toys,2800.0,35.0,12.0,30.0,12600.0,0.2222222222222222
POPbNW5r1Jpy,toys,1093.0,20.0,14.0,18.0,5040.0,0.21686507936507937
AtmJCgT56oDj,toys,250.0,16.0,16.0,12.0,3072.0,0.08138020833333333
P22k6cGQeLxP,toys,875.0,35.0,14.0,14.0,6860.0,0.12755102040816327
FCc6TWUWdrfn,agro_industry_and_commerce,125.0,20.0,4.0,13.0,1040.0,0.1201923076923077
9Ra9OvTGUkvh,toys,400.0,16.0,4.0,11.0,704.0,0.5681818181818182
dAjuzl4lEzYf,housewares,550.0,16.0,12.0,15.0,2880.0,0.1909722222222222
DoFhfOL2EWsA,baby,13700.0,55.0,30.0,55.0,90750.0,0.15096418732782368
uAoOMo22UMav,toys,300.0,16.0,5.0,11.0,880.0,0.3409090909090909
2KLdCRC3moTd,toys,1800.0,38.0,10.0,38.0,14440.0,0.12465373961218837
Pb7eGiBIFKMI,toys,300.0,45.0,15.0,35.0,23625.0,0.012698412698412698
yTmuTsD3E8nb,toys,100.0,17.0,5.0,19.0,1615.0,0.06191950464396285
0XyYmaoLSH4j,computers_accessories,180.0,16.0,9.0,16.0,2304.0,0.078125
897kVCNGEJYm,toys,1300.0,29.0,8.0,34.0,7888.0,0.16480730223123732
sW6tMAHux6f6,watches_gifts,250.0,16.0,2.0,20.0,640.0,0.390625
anvtFHva439b,signaling_and_security,575.0,19.0,16.0,18.0,5472.0,0.10508040935672515
XC70BhUAAkLt,toys,5400.0,50.0,40.0,40.0,80000.0,0.0675
0Kwvf0nc6vy2,baby,100.0,16.0,8.0,11.0,1408.0,0.07102272727272728
h6DZ76JHcZ0o,toys,4750.0,60.0,20.0,50.0,60000.0,0.07916666666666666
uhvQEAoGtiSX,toys,350.0,23.0,7.0,15.0,2415.0,0.14492753623188406
L5R4lad8hEHC,toys,1200.0,19.0,19.0,16.0,5776.0,0.2077562326869806
JbHjUrduq7BQ,toys,900.0,40.0,8.0,40.0,12800.0,0.0703125
cip2jHhMY4pc,sports_leisure,3450.0,16.0,15.0,20.0,4800.0,0.71875
pSVuuWCLxyvY,toys,150.0,20.0,10.0,15.0,3000.0,0.05
dInklYZ5HXma,toys,50.0,19.0,3.0,11.0,627.0,0.07974481658692185
8Tlb7Xc9LP3L,bed_bath_table,1050.0,35.0,10.0,45.0,15750.0,0.06666666666666667
YABc5Ij49wi1,toys,900.0,30.0,4.0,20.0,2400.0,0.375
DQeMbUZYQfYz,toys,1300.0,30.0,30.0,35.0,31500.0,0.04126984126984127
x76dlq1kplBh,toys,13100.0,37.0,50.0,37.0,68450.0,0.19138056975894813
wQAj5Nm58m17,toys,1550.0,40.0,20.0,20.0,16000.0,0.096875
FJPMZFdKAowc,toys,1050.0,42.0,25.0,15.0,15750.0,0.06666666666666667
f6w7qAiaZUNv,toys,100.0,18.0,6.0,11.0,1188.0,0.08417508417508418
ljxT8gh1Xcw4,toys,10075.0,55.0,64.0,26.0,91520.0,0.11008522727272728
pKxOnQZkDwOQ,toys,1800.0,30.0,50.0,30.0,45000.0,0.04
opWoTU2BWbGr,toys,7800.0,16.0,105.0,30.0,50400.0,0.15476190476190477
MQ2y03vEkluo,bed_bath_table,250.0,16.0,22.0,11.0,3872.0,0.06456611570247933
1JgqZUMnHeh7,toys,600.0,16.0,2.0,11.0,352.0,1.7045454545454546
lctzzYPrOOYX,toys,5417.0,47.0,44.0,44.0,90992.0,0.059532706171971164
vc0h8nhLMhjR,toys,100.0,30.0,30.0,20.0,18000.0,0.005555555555555556
gUsB6MIYvqzB,toys,213.0,14.0,9.0,13.0,1638.0,0.13003663003663005
m0Lw8m6joRAS,toys,350.0,40.0,4.0,30.0,4800.0,0.07291666666666667
Fbfxc3sxlDky,toys,1650.0,30.0,20.0,30.0,18000.0,0.09166666666666666
Y4LOuaOSwPzM,toys,800.0,17.0,28.0,11.0,5236.0,0.15278838808250572
Hmcijnur9oOg,consoles_games,700.0,20.0,15.0,20.0,6000.0,0.11666666666666667
LqemLFXtsUMx,toys,250.0,20.0,20.0,20.0,8000.0,0.03125
VFKqopsYepY6,toys,150.0,35.0,2.0,26.0,1820.0,0.08241758241758242
mqrnNPLgsDKO,toys,750.0,30.0,30.0,11.0,9900.0,0.07575757575757576
KoRGSXOt2wEV,toys,2300.0,16.0,32.0,11.0,5632.0,0.4083806818181818
KNzyyeCfT6Jw,toys,7150.0,47.0,26.0,35.0,42770.0,0.16717325227963525
3DndxczZrPAj,toys,3900.0,53.0,13.0,53.0,36517.0,0.10679957280170879
rhyKJR9O3w6n,toys,650.0,25.0,25.0,25.0,15625.0,0.0416
tQSTooJNc6vp,toys,400.0,30.0,10.0,30.0,9000.0,0.044444444444444446
mckjIgHnht9R,toys,350.0,19.0,12.0,13.0,2964.0,0.11808367071524967
zc3Kr0vGb4YN,toys,1100.0,41.0,9.0,31.0,11439.0,0.0961622519451001
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0,10000.0,0.085
gQmWktJ30VDv,toys,250.0,16.0,2.0,20.0,640.0,0.390625
sAZlZF7GJJdr,bed_bath_table,350.0,16.0,10.0,16.0,2560.0,0.13671875
7Y9s1nKZwgT8,toys,188.0,16.0,11.0,12.0,2112.0,0.08901515151515152
ZNl6BY792DHN,toys,2500.0,60.0,12.0,20.0,14400.0,0.1736111111111111
kFwCHCD7QAUG,fashion_bags_accessories,100.0,16.0,16.0,16.0,4096.0,0.0244140625
P3UmRv6uzzeh,toys,350.0,54.0,27.0,39.0,56862.0,0.006155253068833316
y94CJpPCKwhA,toys,500.0,30.0,42.0,20.0,25200.0,0.01984126984126984
ciyz5BBBbTP3,toys,100.0,16.0,4.0,16.0,1024.0,0.09765625
JSf9OtrZlVSW,health_beauty,1200.0,21.0,13.0,19.0,5187.0,0.2313475997686524
3UKRaMZJbCXh,toys,1200.0,40.0,31.0,31.0,38440.0,0.031217481789802288
63XTdPWHKZSw,toys,7900.0,25.0,60.0,25.0,37500.0,0.21066666666666667
yO7IRW63DLNB,computers_accessories,400.0,28.0,6.0,13.0,2184.0,0.18315018315018314
kpaWBO7LJ3AD,toys,560.0,19.0,13.0,17.0,4199.0,0.13336508692545845
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0,2772.0,0.14285714285714285
K5iq4VCYBki3,toys,183.0,17.0,4.0,12.0,816.0,0.22426470588235295
21McOahMq8xu,toys,167.0,21.0,10.0,12.0,2520.0,0.06626984126984127
gmnJta6APaNa,sports_leisure,275.0,24.0,8.0,12.0,2304.0,0.1193576388888889
rLkyneOy1Tq7,toys,1100.0,16.0,10.0,16.0,2560.0,0.4296875
K21GjvOC8E0K,toys,800.0,16.0,20.0,28.0,8960.0,0.08928571428571429
svk4TIQoScnN,health_beauty,527.0,18.0,16.0,13.0,3744.0,0.140758547008547
HqcgHaEnbeXs,auto,2800.0,16.0,2.0,11.0,352.0,7.954545454545454
aGfDroEvoLRJ,toys,200.0,16.0,14.0,12.0,2688.0,0.0744047619047619
tHPavTpCiXx0,health_beauty,200.0,16.0,4.0,16.0,1024.0,0.1953125
OXan3Rsv1N9F,toys,9350.0,70.0,15.0,33.0,34650.0,0.2698412698412698
r8X9WIzMDtnH,toys,550.0,20.0,20.0,20.0,8000.0,0.06875
huOtiYFnpes9,toys,525.0,16.0,16.0,18.0,4608.0,0.11393229166666667
i6zLzwZZgX1F,toys,200.0,16.0,4.0,13.0,832.0,0.2403846153846154
FdBtdonyg5Cn,housewares,550.0,16.0,12.0,12.0,2304.0,0.2387152777777778
KUgYDEzRRFSD,toys,350.0,20.0,10.0,15.0,3000.0,0.11666666666666667
301f8N0vMU8O,cool_stuff,2035.0,27.0,13.0,15.0,5265.0,0.3865147198480532
uqqbrPEb2Kvn,toys,431.0,20.0,11.0,13.0,2860.0,0.1506993006993007
2ctsTd26h9QP,toys,650.0,26.0,17.0,21.0,9282.0,0.0700280112044818
98SxWR4W5vhx,furniture_decor,650.0,68.0,8.0,13.0,7072.0,0.09191176470588236
z9r4yfctEfv9,toys,3250.0,36.0,10.0,35.0,12600.0,0.25793650793650796
7ZUitWOLtfMg,toys,650.0,30.0,35.0,30.0,31500.0,0.020634920634920634
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0,1200.0,0.20833333333333334
YeGiuIl5wEzT,toys,369.0,15.0,13.0,13.0,2535.0,0.1455621301775148
s17aXKu4zvfw,toys,683.0,35.0,14.0,21.0,10290.0,0.06637512147716229
F2ZFaPrChBnM,toys,250.0,16.0,16.0,16.0,4096.0,0.06103515625
mdZ6rnuU6CvV,furniture_decor,600.0,52.0,11.0,11.0,6292.0,0.09535918626827718
pwKC4WGEtMsM,housewares,350.0,22.0,8.0,19.0,3344.0,0.10466507177033493
gF7KtOA3gNjy,health_beauty,1925.0,37.0,6.0,37.0,8214.0,0.23435597759922083
fv7KNAysdXlN,toys,260.0,21.0,16.0,20.0,6720.0,0.03869047619047619
zzKpDIgxntcg,toys,6400.0,34.0,22.0,50.0,37400.0,0.1711229946524064
TaP4m47lzJC9,bed_bath_table,650.0,30.0,8.0,25.0,6000.0,0.10833333333333334
g7HXr6G8lJw7,toys,600.0,20.0,20.0,20.0,8000.0,0.075
pB2qzEXgYNCU,housewares,400.0,20.0,30.0,16.0,9600.0,0.041666666666666664
baO5UlHQAGVC,toys,650.0,16.0,10.0,16.0,2560.0,0.25390625
5O25qEzJZSMe,toys,375.0,16.0,13.0,15.0,3120.0,0.1201923076923077
JlvzVT71weio,computers_accessories,200.0,20.0,10.0,15.0,3000.0,0.06666666666666667
x2473gHktSB1,toys,900.0,25.0,12.0,38.0,11400.0,0.07894736842105263
43tazj2WmezZ,toys,500.0,18.0,6.0,21.0,2268.0,0.2204585537918871
OREzyxIkjqea,toys,5450.0,16.0,65.0,25.0,26000.0,0.20961538461538462
4hkcmVq9CDd3,computers_accessories,496.0,36.0,13.0,35.0,16380.0,0.03028083028083028
qwXQxR8t1Ktz,toys,350.0,25.0,15.0,25.0,9375.0,0.037333333333333336
4E5vJsjJSojs,toys,100.0,16.0,4.0,11.0,704.0,0.14204545454545456
Nfe3KW9D3aB1,toys,14950.0,77.0,20.0,53.0,81620.0,0.18316589071306053
4RGv7GdkdYyB,telephony,300.0,17.0,4.0,12.0,816.0,0.36764705882352944
ZGiWs1UKMLSA,consoles_games,350.0,20.0,20.0,20.0,8000.0,0.04375
koPVtkzV3WbC,toys,150.0,35.0,2.0,25.0,1750.0,0.08571428571428572
zbOpRaWbl8I1,toys,575.0,30.0,11.0,17.0,5610.0,0.10249554367201426
ZEye6yzDOiiE,toys,1400.0,20.0,20.0,20.0,8000.0,0.175
C8CAvt1H4uq0,toys,725.0,31.0,7.0,31.0,6727.0,0.10777463951241266
GkFlhyB97eqI,toys,177.0,20.0,20.0,20.0,8000.0,0.022125
Sr7PutUF6W74,toys,3000.0,30.0,30.0,20.0,18000.0,0.16666666666666666
JviVd50sxFpF,toys,400.0,17.0,4.0,17.0,1156.0,0.3460207612456747
7B6K1gvFb5NH,sports_leisure,7400.0,49.0,22.0,41.0,44198.0,0.1674283904249061
dooIJeivMlv6,toys,150.0,19.0,12.0,16.0,3648.0,0.04111842105263158
XFaEaka76f9Y,toys,400.0,21.0,16.0,16.0,5376.0,0.0744047619047619
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0,30866.0,0.24298580962871769
yjbebnmOeMDy,toys,4100.0,16.0,10.0,16.0,2560.0,1.6015625
HTAJlgRwPpZ4,toys,1500.0,37.0,23.0,35.0,29785.0,0.05036091992613732
IdQ8L0XdYRgY,food,500.0,23.0,23.0,17.0,8993.0,0.055598799065940174
OQfB1b4uv1ky,toys,10850.0,60.0,10.0,40.0,24000.0,0.45208333333333334
DyTbGyCk2Wqt,toys,8800.0,33.0,28.0,20.0,18480.0,0.47619047619047616
T2xpbQd9IyDy,toys,2000.0,35.0,10.0,50.0,17500.0,0.11428571428571428
d6f8CERabPBQ,toys,1200.0,22.0,13.0,16.0,4576.0,0.26223776223776224
a2rFY4kyf8eB,toys,150.0,17.0,8.0,14.0,1904.0,0.07878151260504201
Lx7Zbroav4Gt,toys,150.0,18.0,9.0,11.0,1782.0,0.08417508417508418
uW3DyXEsUvwf,toys,500.0,65.0,6.0,11.0,4290.0,0.11655011655011654
gO3HkbqTzW6x,cool_stuff,5200.0,63.0,2.0,79.0,9954.0,0.5224030540486236
edvL52sahEJo,toys,4900.0,36.0,22.0,36.0,28512.0,0.1718574635241302
QjZtjgIx7NI5,toys,300.0,25.0,10.0,20.0,5000.0,0.06
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0,2808.0,0.06160968660968661
fkOxcRqgS5y0,toys,10200.0,30.0,30.0,40.0,36000.0,0.2833333333333333
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0,8000.0,0.0125
SAXV2EDo6g4s,toys,1250.0,39.0,15.0,23.0,13455.0,0.09290226681531029
BrK5VgsL3DXk,toys,300.0,18.0,7.0,12.0,1512.0,0.1984126984126984
pTe66JgJ7xZL,pet_shop,1050.0,20.0,17.0,25.0,8500.0,0.12352941176470589
SkUGEi2ENVlV,toys,214.0,15.0,7.0,13.0,1365.0,0.15677655677655677
zVkMIgraNdQJ,toys,1100.0,37.0,12.0,22.0,9768.0,0.11261261261261261
qFEBJoYnKG2G,health_beauty,500.0,19.0,17.0,15.0,4845.0,0.10319917440660474
SPIT3wETFRjm,toys,150.0,16.0,2.0,11.0,352.0,0.42613636363636365
7B9HZ3MMsEoK,toys,150.0,24.0,17.0,17.0,6936.0,0.02162629757785467
IyjLE3dlI1ce,toys,11200.0,93.0,2.0,98.0,18228.0,0.6144393241167435
yRAkBYToAWpL,bed_bath_table,500.0,16.0,10.0,16.0,2560.0,0.1953125
uPT5JSckT4wc,perfumery,350.0,20.0,10.0,18.0,3600.0,0.09722222222222222
gPcgQy5PcZcR,toys,1250.0,45.0,10.0,15.0,6750.0,0.18518518518518517
FZ3D47L8YZyI,toys,1700.0,65.0,6.0,48.0,18720.0,0.09081196581196581
6Dhk50i6bHvf,toys,998.0,27.0,13.0,24.0,8424.0,0.11847103513770181
